# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_h_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_h_ctg.fa" "-o" "Pst_104E_v12_h_ctg.in_house.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.hcontig_005_002.91	hcontig_005_002;hcontig_005_002;hcontig_005_002	372730;374307;374907	374208;374837;374993	-;-;-	2097	396	345	331	16	29	13	0	0	0	41	51	32	218	508	208	142	104	134
evm.model.hcontig_005_002.92	hcontig_005_002;hcontig_005_002;hcontig_005_002	375344;375660;375844	375588;375767;376465	+;+;+	975	2378	2501	2375	298	812	325	0	0	0	151	197	119	851	2613	960	851	689	812
evm.model.hcontig_005_002.95	hcontig_005_002	384969	385613	-	645	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0
evm.model.hcontig_005_002.96	hcontig_005_002;hcontig_005_002	387446;387693	387636;387783	+;+	282	14	10	10	2	7	6	0	0	0	0	0	5	10	40	17	58	25	46
evm.model.hcontig_005_002.56	hcontig_005_002	239196	239411	-	216	0	0	0	7	11	8	0	0	0	0	0	0	2	2	1	0	0	1
evm.model.hcontig_005_002.53	hcontig_005_002;hcontig_005_002	229912;230211	230133;230789	-;-	801	1379	1744	1697	123	395	140	0	0	0	47	48	56	157	777	345	1485	692	1190
evm.model.hcontig_005_002.32	hcontig_005_002;hcontig_005_002	132740;134150	133989;134384	-;-	1485	1	0	0	193	494	194	0	0	0	14	11	11	58	131	52	0	0	0
evm.model.hcontig_005_002.30	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	118659;118758;119596;121063;121341	118674;119527;120984;121249;121414	+;+;+;+;+	2436	2103	1930	2190	408	941	327	0	1	0	245	325	231	1260	4238	1987	768	646	772
evm.model.hcontig_005_002.31	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	122217;122413;122628;125092;125536;126822;127246;127413	122354;122571;125018;125442;126765;127168;127335;128601	+;+;+;+;+;+;+;+	5895	1296	1162	1636	147	470	159	0	0	0	101	232	93	745	2979	1337	437	408	446
evm.model.hcontig_005_002.36	hcontig_005_002;hcontig_005_002	148303;148424	148326;148891	+;+	492	2	2	2	3310	7813	3736	0	0	0	70	56	81	1023	1596	410	0	0	0
evm.model.hcontig_005_002.37	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	149809;149898;150307;150645	149811;150150;150532;150819	+;+;+;+	657	1294	1180	1311	481	1250	433	0	0	0	187	426	182	1068	2542	990	1028	1140	954
evm.model.hcontig_005_002.35	hcontig_005_002;hcontig_005_002	143623;145445	145280;145616	-;-	1830	0	0	0	251	575	262	0	0	0	13	12	10	56	84	52	0	0	0
evm.model.hcontig_005_002.39	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	158190;158443;158612;158742;158879;159052;159140;159268;159406;159565;159646;159777;159889;160069;160492;160781;161022;161343	158361;158532;158643;158765;158939;159067;159191;159315;159459;159580;159705;159810;159998;160356;160715;160941;161229;161351	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1659	802	779	936	157	372	99	0	0	1	35	53	43	1068	2697	652	188	138	201
evm.model.hcontig_005_002.18	hcontig_005_002;hcontig_005_002;hcontig_005_002	72236;72581;72878	72506;72803;73562	+;+;+	1179	1	3	0	0	2	1	0	0	0	1	0	0	30	45	5	1	0	0
evm.model.hcontig_005_002.19	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	74622;74839;74955;75076	74778;74882;75012;75272	-;-;-;-	456	164	292	268	407	459	43	1	0	0	203	3624	198	2553	1482	952	6	10	9
evm.model.hcontig_005_002.10	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	37979;38286;38650;39398	38203;38567;39304;39849	+;+;+;+	1614	453	453	454	180	423	226	0	0	1	765	219	704	1394	7078	4319	41	35	41
evm.model.hcontig_005_002.15	hcontig_005_002;hcontig_005_002;hcontig_005_002	59669;60475;60871	60366;60764;60935	-;-;-	1053	0	0	0	0	1	2	0	0	0	0	0	0	7	3	0	0	0	0
evm.model.hcontig_005_002.16	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	63830;64379;64677;65217;65485;65890;66415;66633;66971;67356;67532;67905;68061	64277;64595;65127;65412;65780;66309;66561;66881;67277;67454;67821;67966;68394	+;+;+;+;+;+;+;+;+;+;+;+;+	3516	1930	1773	2150	26	62	40	0	0	0	79	92	77	506	1751	785	549	451	579
evm.model.hcontig_005_002.17	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	68839;68988;69236;69418;69707;70529;70745	68897;69066;69324;69615;70438;70596;70914	+;+;+;+;+;+;+	1395	2424	2591	2738	349	735	286	0	0	0	76	67	86	362	903	456	974	789	1019
evm.model.hcontig_005_002.78	hcontig_005_002	315226	316242	+	1017	182	224	259	8	23	2	0	0	0	4	1	1	417	630	22	50	58	70
evm.model.hcontig_005_002.79	hcontig_005_002;hcontig_005_002	325996;326197	326134;328178	-;-	2121	1773	1699	1817	346	882	370	0	0	0	186	169	178	732	2369	1092	1331	782	1119
evm.model.hcontig_005_002.77	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	309909;310240;310388;310599;310770;310965;311099;311336;311488;311691;311918;312093	310059;310296;310515;310707;310901;311034;311265;311424;311626;311853;312023;312248	+;+;+;+;+;+;+;+;+;+;+;+	1467	2728	2679	2841	372	981	352	0	0	0	323	361	275	1633	5647	2717	1098	994	958
evm.model.hcontig_005_002.75	hcontig_005_002;hcontig_005_002	291119;291785	291718;292240	+;+	1056	0	0	0	0	1	0	0	0	0	0	1	0	3	3	0	2	1	0
evm.model.hcontig_005_002.72	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	279768;279965;280149;280378;280679;280891;281298;281500;281678	279894;280074;280277;280599;280783;281207;281417;281597;281736	+;+;+;+;+;+;+;+;+	1287	2997	3110	3367	1440	3500	1273	0	0	0	864	1358	803	3040	11103	5093	2366	1487	2070
evm.model.hcontig_005_002.73	hcontig_005_002;hcontig_005_002;hcontig_005_002	286994;287262;287693	287186;287590;287962	+;+;+	792	2296	2488	2708	718	1552	538	0	0	0	256	296	222	724	2914	1306	1715	868	1457
evm.model.hcontig_005_002.71	hcontig_005_002;hcontig_005_002;hcontig_005_002	274980;275126;275389	275059;275306;275412	+;+;+	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
evm.model.hcontig_005_002.54	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	233467;234539;235054;235409	234481;234990;235334;235715	+;+;+;+	2055	0	0	0	0	4	1	0	0	0	0	0	1	2	11	0	4	1	0
evm.model.hcontig_005_002.55	hcontig_005_002	236060	236593	-	534	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0
evm.model.hcontig_005_002.58	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	245433;245603;246775;246925	245507;246712;246852;247560	-;-;-;-	1899	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
evm.model.hcontig_005_002.59	hcontig_005_002;hcontig_005_002	248379;248768	248654;249280	+;+	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_005_002.89	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	365711;365869;366113;366405	365747;366043;366253;366510	-;-;-;-	459	1	12	6	82	130	98	0	0	0	31	6	36	12	85	147	4	2	6
evm.model.hcontig_005_002.88	hcontig_005_002;hcontig_005_002	364693;365405	365322;365530	-;-	756	11	11	15	64	78	46	0	0	0	24	4	13	9	90	141	2	3	6
evm.model.hcontig_005_002.87	hcontig_005_002;hcontig_005_002	363683;363872	363760;363979	-;-	186	7	2	3	4	13	9	0	0	0	0	0	0	1	5	3	4	2	3
evm.model.hcontig_005_002.86	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	361477;361717;361847;362023;362158;362283;362361;362576;362749;362916	361646;361760;361961;362062;362203;362292;362509;362674;362842;362973	+;+;+;+;+;+;+;+;+;+	825	129	393	474	174	486	219	0	0	0	45	12	40	1322	2732	496	39	26	37
evm.model.hcontig_005_002.85	hcontig_005_002	358944	359777	+	834	0	0	0	0	3	1	0	0	0	0	0	0	1	6	3	0	0	0
evm.model.hcontig_005_002.84	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	355114;355209;355329;356137;356316;356466;356632	355143;355264;356064;356256;356401;356554;356837	+;+;+;+;+;+;+	1323	2899	2760	3254	53	163	41	0	0	0	36	156	40	460	2090	981	985	981	968
evm.model.hcontig_005_002.83	hcontig_005_002;hcontig_005_002	351079;351326	351222;352150	+;+	969	20	53	55	0	1	0	0	0	0	0	1	0	4	3	0	6	0	8
evm.model.hcontig_005_002.82	hcontig_005_002;hcontig_005_002;hcontig_005_002	345243;345480;346006	345386;345921;346307	+;+;+	888	966	727	784	0	0	2	0	0	0	0	0	0	1	7	6	704	1128	978
evm.model.hcontig_005_002.81	hcontig_005_002	343140	343367	-	228	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
evm.model.hcontig_005_002.21	hcontig_005_002;hcontig_005_002	86077;86965	86886;87687	-;-	1533	0	1	0	0	1	0	0	0	0	0	0	0	1	2	2	0	0	0
evm.model.hcontig_005_002.20	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	76596;76977;77394;77569;77771;79840	76888;77277;77464;77652;77826;79895	-;-;-;-;-;-	861	2381	2520	2481	1724	6956	2277	0	0	0	171	149	164	978	2437	975	741	546	684
evm.model.hcontig_005_002.23	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	95145;95719;95971;96273;96485;97040	95633;95894;96151;96372;96857;97094	-;-;-;-;-;-	1374	1657	1550	1625	282	570	249	0	0	1	220	140	193	618	2294	1143	458	356	535
evm.model.hcontig_005_002.22	hcontig_005_002;hcontig_005_002;hcontig_005_002	92151;92478;92845	92393;92711;92934	+;+;+	567	27	20	28	219	724	235	0	0	0	144	138	121	911	1798	706	5	6	5
evm.model.hcontig_005_002.24	hcontig_005_002;hcontig_005_002;hcontig_005_002	98037;98540;100027	98459;99934;100035	-;-;-	1827	0	0	0	0	0	0	0	0	0	0	0	0	1	4	8	0	0	0
evm.model.hcontig_005_002.27	hcontig_005_002;hcontig_005_002;hcontig_005_002	109562;110296;111382	110221;111299;111700	+;+;+	1983	24	60	65	33	83	12	0	0	0	23	207	23	305	670	246	8	8	10
evm.model.hcontig_005_002.29	hcontig_005_002;hcontig_005_002;hcontig_005_002	116355;116527;116702	116423;116630;116768	-;-;-	240	218	227	237	36	118	65	0	1	0	45	44	36	133	490	161	124	124	121
evm.model.hcontig_005_002.28	hcontig_005_002;hcontig_005_002	114464;114582	114500;115669	+;+	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
evm.model.hcontig_005_002.101	hcontig_005_002;hcontig_005_002	395148;395509	395439;395588	-;-	372	0	0	0	1	5	9	0	0	0	8	1	25	0	3909	1232	0	0	0
evm.model.hcontig_005_002.100	hcontig_005_002	393576	394733	-	1158	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.hcontig_005_002.103	hcontig_005_002;hcontig_005_002;hcontig_005_002	400876;401577;401751	401511;401669;402074	+;+;+	1053	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_005_002.102	hcontig_005_002;hcontig_005_002	398877;399544	399457;399736	-;-	774	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
evm.model.hcontig_005_002.105	hcontig_005_002	409543	410055	+	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_005_002.2	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	9018;9277;9675;10057;10418	9187;9571;9943;10334;10524	-;-;-;-;-	1119	3381	2668	3080	891	1981	772	0	1	0	797	1381	772	3045	8334	4150	1479	1510	1387
evm.model.hcontig_005_002.3	hcontig_005_002	21424	22407	+	984	0	0	0	32	53	17	0	0	0	0	0	0	3	7	1	0	0	0
evm.model.hcontig_005_002.1	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	1011;1249;1704;3010;3290;3764;4044;4530;4810;5411;5794;6256;6451;6681;6906;7126;7417;7736;8148	1181;1461;2931;3188;3686;3942;4440;4708;5304;5669;6193;6347;6608;6770;7027;7276;7623;7981;8360	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5376	1653	1429	1633	258	652	231	0	0	0	171	194	168	892	2861	1456	397	292	410
evm.model.hcontig_005_002.4	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	22994;23225;23562;23894;24218	23152;23482;23811;24123;24244	+;+;+;+;+	924	3618	3544	3640	5887	15571	5368	0	0	2	1534	2406	1420	5243	23696	9712	3806	4194	3378
evm.model.hcontig_005_002.5	hcontig_005_002;hcontig_005_002	26180;26659	26558;27662	+;+	1383	15	16	21	18	39	22	0	0	0	0	1	1	8	699	259	1	1	1
evm.model.hcontig_005_002.68	hcontig_005_002	270834	271484	+	651	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.hcontig_005_002.65	hcontig_005_002;hcontig_005_002;hcontig_005_002	260897;261010;261184	260932;261120;261291	-;-;-	255	3	2	2	0	2	1	0	0	0	0	0	0	1	0	0	5	0	0
evm.model.hcontig_005_002.64	hcontig_005_002;hcontig_005_002;hcontig_005_002	259720;259886;260077	259796;259992;260231	+;+;+	339	134	143	134	39	132	46	0	0	0	31	20	19	71	259	98	103	69	66
evm.model.hcontig_005_002.67	hcontig_005_002	269537	270667	+	1131	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
evm.model.hcontig_005_002.63	hcontig_005_002;hcontig_005_002;hcontig_005_002	258719;258907;259174	258812;259057;259693	+;+;+	765	88	80	116	6	18	3	0	0	0	16	18	15	62	191	94	68	39	46
evm.model.hcontig_005_002.62	hcontig_005_002	255376	256023	-	648	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_005_002.11	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	40706;40869;41003;41139;41308;41530;41674;41792;41986	40798;40926;41040;41232;41438;41587;41705;41876;42542	-;-;-;-;-;-;-;-;-	1146	2	3	6	70	264	353	0	0	0	113	0	128	53	77528	27618	6	5	4
evm.model.hcontig_005_002.12	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	45623;45833;45924;46071;46992;47506;47634;47950;48203;48401;48630;49009	45762;45857;45994;46904;47183;47549;47814;48085;48305;48529;48910;50145	+;+;+;+;+;+;+;+;+;+;+;+	3273	2304	2133	2495	90	341	97	1	0	0	138	245	135	912	2773	1150	971	789	913
evm.model.hcontig_005_002.14	hcontig_005_002;hcontig_005_002;hcontig_005_002	58700;58894;59050	58815;58964;59075	+;+;+	213	0	0	1	0	0	1	0	0	0	0	0	0	1	3	0	3	0	1
evm.model.hcontig_005_002.6	hcontig_005_002;hcontig_005_002;hcontig_005_002	29010;29293;29704	29218;29633;29840	-;-;-	687	9626	10042	10039	182	636	252	0	0	1	137	134	144	571	2233	829	3120	2612	2909
evm.model.hcontig_005_002.7	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	30053;30151;30233;30335;30611;30951;31149;31433	30089;30175;30265;30540;30885;31086;31353;31457	+;+;+;+;+;+;+;+	942	4295	3483	4036	479	1102	390	0	1	0	236	611	218	1688	3548	1073	2599	2804	2302
evm.model.hcontig_005_002.8	hcontig_005_002	32407	32622	+	216	588	620	710	48	114	51	0	0	0	46	49	57	146	406	168	379	363	378
evm.model.hcontig_005_002.9	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	34888;35369;35736;35907;36218;36450;36703;36881	35276;35606;35762;36099;36361;36562;36776;37004	+;+;+;+;+;+;+;+	1302	21	35	46	124	319	78	0	0	0	5	5	4	1701	1794	29	17	15	14
evm.model.hcontig_005_002.43	hcontig_005_002;hcontig_005_002	173021;174463	174393;174526	+;+	1437	0	0	2	496	1367	437	0	0	0	0	0	0	135	181	33	9	3	3
evm.model.hcontig_005_002.40	hcontig_005_002;hcontig_005_002;hcontig_005_002	162375;162511;162707	162434;162629;162860	-;-;-	333	0	3	2	0	0	0	0	0	0	0	1	0	2	4	2	0	0	0
evm.model.hcontig_005_002.47	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	188219;188358;188538;188748;189172;189356;189678;189881;190061	188277;188455;188657;189064;189276;189577;189806;189990;190187	-;-;-;-;-;-;-;-;-	1287	1806	1834	1932	784	2019	666	1	1	0	295	452	293	1316	3910	1665	2907	2302	2456
evm.model.hcontig_005_002.45	hcontig_005_002;hcontig_005_002	175912;176086	176011;176525	-;-	540	225	201	238	6	25	5	0	0	0	34	54	29	156	543	235	227	126	194
evm.model.hcontig_005_002.44	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	174900;175107;175546;175753	175006;175478;175681;175824	-;-;-;-	687	1046	1157	1122	302	672	217	0	0	0	202	213	175	655	2663	1026	878	581	933
evm.model.hcontig_005_002.49	hcontig_005_002;hcontig_005_002	215569;215990	215868;216067	+;+	378	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2
evm.model.hcontig_005_002.48	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	193937;194504;194955;195298;195676	194400;194879;195217;195556;196704	-;-;-;-;-	2391	1711	1573	1864	157	416	123	0	0	0	111	131	101	438	1532	740	913	752	778
evm.model.hcontig_005_002.13	hcontig_005_002;hcontig_005_002;hcontig_005_002;hcontig_005_002	53768;53985;54261;54828	53879;54145;54731;55199	+;+;+;+	1116	612	542	595	40	104	54	0	0	0	82	57	78	279	917	400	315	219	271
evm.model.hcontig_005_013.8	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	22683;22777;22987;23380;23626;23793;23951;24169;24288;24421;24601;24670;24791;24995;25203;25552	22688;22874;23301;23540;23693;23861;24101;24201;24339;24531;24619;24703;24895;25131;25469;25899	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1974	95	66	101	8	21	5	0	0	0	8	11	11	65	186	77	35	31	40
evm.model.hcontig_005_013.9	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	26889;27101;27261;27381;27515;27664;27766;27934;28096;28201;28864	26996;27173;27307;27446;27556;27677;27861;28022;28133;28785;29187	+;+;+;+;+;+;+;+;+;+;+	1482	533	457	523	5	15	3	0	0	0	40	62	23	100	363	155	333	364	279
evm.model.hcontig_005_013.4	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	9738;9832;10004;10646;10800;11106	9748;9923;10569;10702;11035;11151	-;-;-;-;-;-	1008	180	161	232	112	306	118	0	0	0	16	30	10	180	698	202	155	127	122
evm.model.hcontig_005_013.5	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	11693;11821;12111;12196;12445;12913	11760;12030;12119;12220;12817;13028	+;+;+;+;+;+	801	67	73	104	117	261	86	0	0	0	55	61	66	280	687	261	71	52	54
evm.model.hcontig_005_013.6	hcontig_005_013;hcontig_005_013	13562;13684	13613;14078	-;-	447	302	269	296	212	436	169	0	0	0	57	107	79	330	896	362	297	292	254
evm.model.hcontig_005_013.7	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	20419;20512;20718;20899;21005;21125;21363	20459;20653;20824;20948;21057;21295;21425	+;+;+;+;+;+;+	627	1382	1989	2200	168	641	233	0	0	1	705	896	616	3077	13559	6745	392	345	352
evm.model.hcontig_005_013.1	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	36;528;815;1127;1333;2045;2277;2367;2537;2716;3024;3245;3568;3752;4021;4179	453;740;1049;1247;1965;2214;2291;2460;2645;2944;3182;3503;3666;3942;4113;4720	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3580	42	33	42	1	6	4	0	0	0	4	2	0	18	68	33	26	14	17
evm.model.hcontig_005_013.2	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	4845;5028;5271;5398;5869	4964;5196;5338;5802;5949	+;+;+;+;+	843	266	210	282	155	350	137	0	0	0	49	118	51	361	827	262	162	164	133
evm.model.hcontig_005_013.3	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	6311;6636;6753;6875;7196;7310;7454;7642;7725;7941;8062;8352;8565;8771;8933	6560;6674;6765;7125;7238;7378;7565;7656;7874;7991;8276;8487;8666;8830;9004	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1578	239	172	205	15	25	4	0	0	0	21	20	16	112	275	99	137	165	129
evm.model.hcontig_005_013.12	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	43091;44076;44323;44546;44650;44867;45112	43450;44236;44403;44575;44775;45043;45346	+;+;+;+;+;+;+	1170	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
evm.model.hcontig_005_013.10	hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013;hcontig_005_013	30225;30559;31433;31824;32270	30489;31230;31735;32171;33324	+;+;+;+;+	2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_005_015.1	hcontig_005_015;hcontig_005_015;hcontig_005_015;hcontig_005_015	6858;7028;8200;8350	6932;8137;8277;8985	-;-;-;-	1899	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
