# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.fa" "-o" "Pst_104E_v12_p_ctg.in_house_IDParent.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.pcontig_002.295	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1166573;1166688;1167661;1168014	1166621;1167577;1167924;1168679	+;+;+;+	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.294	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1156718;1156819;1157165;1157429;1157685	1156737;1157081;1157345;1157603;1157921	+;+;+;+;+	876	3368	2752	3481	465	1204	467	0	0	0	356	344	331	1108	4310	1860	2531	1853	2012
evm.model.pcontig_002.296	pcontig_002	1169952	1170374	+	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.298	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1174460;1174581;1174847;1175212;1175393	1174504;1174707;1175143;1175249;1176781	-;-;-;-;-	1896	6	7	7	3	14	7	0	0	0	0	0	0	3	9	2	3	2	2
evm.model.pcontig_002.338	pcontig_002;pcontig_002	1358693;1359053	1358978;1360053	+;+	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
evm.model.pcontig_002.339	pcontig_002;pcontig_002	1362168;1362341	1362263;1362478	-;-	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.332	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1310057;1310299;1310493;1310693;1310840	1310207;1310367;1310609;1310767;1310880	+;+;+;+;+	453	0	0	0	13	15	6	0	0	0	0	1	0	1	13	4	0	0	0
evm.model.pcontig_002.333	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1312951;1313188;1313381;1313582;1313728	1313098;1313256;1313497;1313656;1313768	+;+;+;+;+	450	0	0	0	66	212	81	0	0	0	0	1	0	21	26	5	0	0	0
evm.model.pcontig_002.330	pcontig_002;pcontig_002;pcontig_002	1292994;1293198;1294034	1293072;1293965;1294215	+;+;+	1029	2	6	6	15	38	11	0	0	0	3	0	2	13	24	12	0	0	0
evm.model.pcontig_002.331	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1299016;1300852;1301286;1301729;1301953;1302141;1302346	1300767;1301197;1301641;1301879;1302065;1302221;1302405	-;-;-;-;-;-;-	2859	1904	1716	2204	227	655	202	0	0	0	145	337	153	1277	3929	1539	1402	1227	1390
evm.model.pcontig_002.336	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1328366;1328499;1328628;1328909;1329604;1329981	1328402;1328548;1328831;1329515;1329898;1329993	+;+;+;+;+;+	1206	2806	2581	3062	724	4484	1029	0	0	2	2086	1298	1967	4815	37177	12337	1198	1249	1213
evm.model.pcontig_002.337	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1332344;1332527;1332788;1333001;1333303;1333527;1333808;1334166;1334447;1334571;1334713;1334917;1335560;1335853;1336043	1332417;1332691;1332915;1333219;1333439;1333722;1334096;1334368;1334493;1334624;1334825;1335427;1335762;1335900;1336169	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2514	5	0	2	4678	12248	4661	0	0	0	100	185	95	496	1084	550	0	2	0
evm.model.pcontig_002.334	pcontig_002;pcontig_002;pcontig_002	1316724;1316916;1317062	1316832;1316990;1317102	+;+;+	225	0	0	1	0	6	1	0	0	0	0	0	0	1	0	2	0	0	0
evm.model.pcontig_002.335	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1318663;1320309;1321071;1321315;1321584;1321744;1322037;1322318;1322670;1324868;1325403;1325501;1325696;1325877;1326030;1326334;1326562	1320203;1320987;1321209;1321472;1321665;1321930;1322239;1322571;1324773;1325318;1325430;1325624;1325779;1325962;1326251;1326443;1326769	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6660	3109	2489	3551	138	475	152	0	0	0	163	215	121	850	5838	2497	1319	928	1131
evm.model.pcontig_002.101	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	404905;405052;405349;405511;405820;405975;406122;406281;406415;406638;407196	404973;405212;405384;405648;405864;406022;406182;406327;406550;407107;407235	-;-;-;-;-;-;-;-;-;-;-	1251	332	367	373	144	310	130	0	0	1	97	139	83	842	1841	573	174	120	187
evm.model.pcontig_002.100	pcontig_002;pcontig_002;pcontig_002	400984;401458;401762	401316;401680;402885	+;+;+	1680	0	0	1	3	6	8	0	0	0	16	5	17	21	95	87	1	0	1
evm.model.pcontig_002.103	pcontig_002;pcontig_002;pcontig_002;pcontig_002	408619;408784;408925;409119	408696;408848;409051;409454	-;-;-;-	606	4714	3919	4015	261	600	300	0	1	0	115	278	128	814	2096	772	3908	3932	3481
evm.model.pcontig_002.102	pcontig_002;pcontig_002;pcontig_002;pcontig_002	407376;407483;407637;407902	407389;407566;407733;407967	-;-;-;-	261	44	51	72	10	12	6	0	0	0	15	21	23	129	256	78	29	17	32
evm.model.pcontig_002.105	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	410084;410241;410479;410572;410786;410998;411120;411243;411379;411596;412192	410152;410401;410514;410714;410906;411045;411156;411289;411514;412089;412231	-;-;-;-;-;-;-;-;-;-;-	1332	2	2	0	16	47	17	0	0	0	2	0	1	18	20	8	1	0	1
evm.model.pcontig_002.104	pcontig_002	409475	409741	-	267	1180	972	1131	14	41	18	0	0	0	50	85	34	274	560	214	1093	1130	1014
evm.model.pcontig_002.107	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	416642;416808;416993;417980;418171	416740;416917;417880;418096;418438	-;-;-;-;-	1482	0	0	0	56	91	20	0	0	0	59	800	53	888	905	534	0	0	1
evm.model.pcontig_002.109	pcontig_002;pcontig_002;pcontig_002;pcontig_002	434686;435154;435771;435967	435087;435699;435908;436143	-;-;-;-	1263	1421	1218	1566	59	143	53	0	0	0	49	164	58	644	1832	551	981	1070	881
evm.model.pcontig_002.108	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	427737;427843;428001;428197;428366	427762;427923;428102;428286;428552	-;-;-;-;-	486	157	347	373	0	4	0	0	0	0	0	0	0	2	3	3	217	146	204
evm.model.pcontig_002.314	pcontig_002;pcontig_002	1227094;1228469	1228385;1228634	-;-	1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.315	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1230375;1230602;1230740;1230911;1231070	1230528;1230652;1230835;1231000;1231131	+;+;+;+;+	453	4	4	5	0	3	0	0	0	0	1	0	2	16	36	6	5	3	0
evm.model.pcontig_002.316	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1235409;1235633;1235771;1235951;1236107	1235562;1235683;1235875;1236037;1236168	+;+;+;+;+	459	3	5	6	2	12	9	0	0	0	1	1	0	163	145	2	2	1	2
evm.model.pcontig_002.317	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1237357;1237519;1237644;1237782	1237409;1237559;1237702;1237784	-;-;-;-	156	406	562	591	2472	4201	2146	0	1	1	2615	3608	2616	6880	22885	9730	224	194	204
evm.model.pcontig_002.310	pcontig_002;pcontig_002;pcontig_002	1218203;1218362;1218493	1218251;1218404;1218985	+;+;+	585	295	417	399	8	13	8	0	0	0	3	2	1	12	31	5	475	723	923
evm.model.pcontig_002.311	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1220507;1220659;1220852;1221028;1221684;1221867;1222084;1222331;1222514;1222759	1220534;1220776;1220931;1221438;1221802;1221998;1222239;1222434;1222656;1222769	+;+;+;+;+;+;+;+;+;+	1302	935	820	949	1794	4128	1747	0	0	0	1255	1858	1212	4422	23067	8929	1168	1152	1021
evm.model.pcontig_002.318	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1239524;1239727;1240006;1240287	1239626;1239911;1240206;1240421	-;-;-;-	624	182	179	216	75	164	64	0	0	0	90	77	66	200	823	393	85	87	77
evm.model.pcontig_002.319	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1243111;1243941;1245211;1245517;1245741	1243869;1245136;1245417;1245610;1246772	+;+;+;+;+	3288	1	1	0	2025	5730	2376	0	0	0	8	30	14	253	704	219	0	0	0
evm.model.pcontig_002.123	pcontig_002	483391	485511	-	2121	0	0	0	4	8	1	0	0	0	0	0	0	1	3	1	0	0	0
evm.model.pcontig_002.121	pcontig_002;pcontig_002	476876;476985	476917;477197	+;+	255	1	0	0	5	3	1	0	0	0	0	0	1	0	4	2	0	0	0
evm.model.pcontig_002.126	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	490468;490587;491236;491623;491947;492316	490521;491162;491531;491835;492234;492595	+;+;+;+;+;+	1707	4531	4464	4688	662	1531	608	0	1	0	774	712	699	2301	8161	3833	2651	1362	2292
evm.model.pcontig_002.125	pcontig_002	489650	490090	+	441	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
evm.model.pcontig_002.124	pcontig_002	487975	488460	+	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.507	pcontig_002;pcontig_002;pcontig_002	2086639;2087184;2087502	2087108;2087438;2087676	-;-;-	900	16112	17423	18154	76	289	193	0	0	0	12	7	9	66	105	42	3722	3295	4010
evm.model.pcontig_002.506	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2083982;2084095;2085453;2085699;2085804	2084015;2085324;2085627;2085721;2085973	+;+;+;+;+	1632	386	476	545	23	67	23	0	0	0	31	30	23	154	259	122	175	144	238
evm.model.pcontig_002.501	pcontig_002;pcontig_002;pcontig_002	2057749;2058145;2058316	2058062;2058240;2058463	-;-;-	558	408	490	542	0	0	2	0	0	0	0	0	0	1	1	10	409	231	319
evm.model.pcontig_002.500	pcontig_002	2048491	2048649	+	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.503	pcontig_002;pcontig_002;pcontig_002;pcontig_002	2069620;2069953;2070062;2071423	2069865;2069977;2071294;2071613	+;+;+;+	1695	130	140	128	1	7	3	0	0	0	3	2	3	14	31	18	39	44	41
evm.model.pcontig_002.502	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2062453;2062741;2063231;2063634;2064007;2066937;2067072;2067299;2067626;2067783;2068018;2068463;2068781	2062665;2063062;2063314;2063910;2066837;2066996;2067217;2067535;2067709;2067945;2068382;2068702;2069023	+;+;+;+;+;+;+;+;+;+;+;+;+	5265	2586	2187	3046	205	657	184	0	0	0	121	285	106	972	2883	1441	1293	1190	1232
evm.model.pcontig_002.509	pcontig_002;pcontig_002;pcontig_002;pcontig_002	2097866;2099455;2099725;2099879	2099371;2099554;2099789;2100004	-;-;-;-	1797	1226	1127	1321	268	701	275	0	0	1	166	180	162	636	2077	862	950	490	723
evm.model.pcontig_002.508	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2089532;2089714;2089917;2090187;2090485;2090624;2090900;2091043;2091152;2091401;2091701;2091862;2092055;2092224;2092451;2092901;2093514;2093886	2089582;2089802;2090073;2090382;2090550;2090823;2090975;2091077;2091289;2091619;2091716;2091979;2092151;2092352;2092815;2093429;2093777;2094005	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2865	6775	6559	6917	780	1812	696	1	0	2	289	374	255	1270	5242	2593	1637	1244	1736
evm.model.pcontig_002.529	pcontig_002;pcontig_002;pcontig_002	2162265;2162409;2162649	2162322;2162544;2162826	-;-;-	372	0	0	0	2	3	6	0	0	0	3	0	3	1	118	62	0	0	0
evm.model.pcontig_002.528	pcontig_002	2156710	2156997	-	288	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.527	pcontig_002	2155783	2156250	+	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.526	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2149861;2150161;2150519;2150738;2151158;2151407;2151645;2151874;2152293;2152649;2152778;2152913;2153024;2153159;2153292	2149998;2150432;2150660;2150995;2151307;2151553;2151770;2152205;2152569;2152706;2152842;2152939;2153069;2153196;2153420	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2205	458	416	452	154	355	155	0	0	0	156	252	179	682	2092	896	550	282	421
evm.model.pcontig_002.525	pcontig_002	2147307	2147939	+	633	0	0	0	1	1	1	0	0	0	1	0	0	0	15	10	1	2	2
evm.model.pcontig_002.524	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2145252;2145961;2146270;2146622;2146761	2145885;2146196;2146540;2146675;2147020	+;+;+;+;+	1455	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	0
evm.model.pcontig_002.523	pcontig_002	2144418	2144702	-	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.522	pcontig_002	2140382	2140834	-	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.521	pcontig_002	2138727	2139551	-	825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.pcontig_002.520	pcontig_002;pcontig_002;pcontig_002;pcontig_002	2134969;2135182;2135404;2136073	2135113;2135327;2135996;2136613	-;-;-;-	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.549	pcontig_002;pcontig_002;pcontig_002	2250216;2251031;2251659	2250962;2251597;2252138	-;-;-	1794	260	265	336	218	480	161	0	0	0	75	91	60	376	1351	541	104	87	89
evm.model.pcontig_002.548	pcontig_002;pcontig_002;pcontig_002	2248476;2249016;2249250	2248951;2249156;2249265	+;+;+	633	0	0	1	6	8	7	0	0	0	45	12	41	32	195	126	0	2	0
evm.model.pcontig_002.541	pcontig_002;pcontig_002;pcontig_002;pcontig_002	2217739;2218073;2218251;2218422	2217964;2218148;2218345;2218459	+;+;+;+	435	1019	1001	1104	277	749	284	0	0	0	789	487	747	1963	7289	3336	312	248	270
evm.model.pcontig_002.540	pcontig_002;pcontig_002;pcontig_002	2215456;2215571;2215908	2215488;2215819;2217002	+;+;+	1377	419	572	591	40	70	30	0	0	0	4	9	5	745	747	37	602	605	583
evm.model.pcontig_002.542	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2219671;2219783;2219929;2220349;2221120	2219703;2219828;2220270;2220971;2221596	+;+;+;+;+	1521	694	711	755	25	68	20	0	0	0	29	37	20	143	286	140	307	219	287
evm.model.pcontig_002.544	pcontig_002;pcontig_002	2236856;2237130	2236948;2237666	+;+	630	0	1	0	0	7	1	0	0	0	3	0	0	8	32	8	0	0	0
evm.model.pcontig_002.547	pcontig_002;pcontig_002;pcontig_002;pcontig_002	2247538;2247636;2247788;2248111	2247559;2247710;2247829;2248400	-;-;-;-	429	45	70	64	0	8	3	0	0	0	13	2	6	32	113	61	15	9	18
evm.model.pcontig_002.546	pcontig_002	2246402	2247121	-	720	28	23	27	26	38	12	0	0	0	4	2	5	23	75	46	12	5	9
evm.model.pcontig_002.87	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	353362;353466;353812;354693;354805;355163;355362	353391;353583;353914;354708;355087;355243;355402	-;-;-;-;-;-;-	672	1954	1972	2146	1336	3253	1281	0	0	0	1106	1427	1042	4361	17851	7090	1478	1495	1299
evm.model.pcontig_002.86	pcontig_002;pcontig_002;pcontig_002;pcontig_002	339067;339435;341897;342841	339115;341821;342767;343223	+;+;+;+	3690	3198	2299	3373	30	98	23	0	0	0	6	11	4	454	2620	568	1209	973	1313
evm.model.pcontig_002.85	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	334242;334347;334483;334688;335182;335351;335499;335852	334277;334394;334604;335092;335258;335434;335733;336125	+;+;+;+;+;+;+;+	1281	4708	3729	4423	2484	5462	1999	0	0	3	436	1094	402	2843	8379	2969	2435	2350	2202
evm.model.pcontig_002.84	pcontig_002;pcontig_002	332531;332681	332567;332856	-;-	213	0	1	0	0	2	0	0	0	0	1	0	0	0	5	3	0	0	0
evm.model.pcontig_002.83	pcontig_002	326139	326924	-	786	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.82	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	323228;323331;323430;323547;323960;325071;325685	323254;323352;323482;323897;325005;325599;326056	+;+;+;+;+;+;+	2400	0	0	0	62	131	62	0	0	0	0	2	4	4	16	14	0	0	0
evm.model.pcontig_002.81	pcontig_002	320318	320563	-	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.80	pcontig_002	319363	319725	-	363	6	4	3	0	0	0	0	0	0	0	0	0	1	3	1	2	5	4
evm.model.pcontig_002.89	pcontig_002;pcontig_002;pcontig_002;pcontig_002	359770;360306;360503;360699	360184;360381;360600;360772	-;-;-;-	663	58	79	70	117	738	159	0	0	0	31	32	32	146	1408	160	44	80	58
evm.model.pcontig_002.88	pcontig_002;pcontig_002	356940;357207	357062;358661	-;-	1578	421	430	452	78	217	79	0	0	0	115	263	118	748	2004	759	191	149	208
evm.model.pcontig_002.398	pcontig_002;pcontig_002	1636332;1636730	1636624;1636946	+;+	510	78	67	62	5	20	3	0	0	0	3	13	4	27	42	12	104	114	88
evm.model.pcontig_002.394	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1619812;1620071;1620333;1620997;1621514;1621751;1621975;1622826	1619994;1620267;1620916;1621352;1621649;1621894;1622719;1622943	+;+;+;+;+;+;+;+	2463	2481	1702	2234	190	514	199	0	0	0	118	162	84	486	1214	652	1077	1335	1118
evm.model.pcontig_002.395	pcontig_002;pcontig_002;pcontig_002	1623855;1624718;1625105	1624619;1625008;1625140	-;-;-	1092	2	13	12	8	7	2	0	0	0	2	0	0	4	38	16	0	0	0
evm.model.pcontig_002.396	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1626991;1627639;1627860;1628216	1627548;1627776;1628132;1628251	-;-;-;-	1005	1	2	1	487	1072	480	0	0	0	83	27	58	123	245	231	2	1	4
evm.model.pcontig_002.397	pcontig_002;pcontig_002;pcontig_002	1635467;1635631;1636146	1635557;1636073;1636208	+;+;+	597	31	38	36	224	534	216	0	0	0	8	29	8	64	66	20	6	17	11
evm.model.pcontig_002.390	pcontig_002	1601080	1601373	+	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.391	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1602751;1604099;1604991;1606469;1606604;1607118;1607388;1607573	1604017;1604908;1606373;1606527;1607033;1607308;1607467;1608005	+;+;+;+;+;+;+;+	4653	2821	2417	3464	95	331	103	0	0	1	158	306	124	956	3575	1602	1153	931	1008
evm.model.pcontig_002.392	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1610622;1610755;1610962;1611113;1611258;1611567;1613190	1610686;1610867;1611047;1611184;1611471;1613096;1613242	+;+;+;+;+;+;+	2133	1	5	5	2	3	2	0	0	0	1	0	1	7	14	7	9	5	9
evm.model.pcontig_002.393	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1614696;1614955;1615160;1615401;1615595;1615862;1616009;1616180;1616596;1616795;1617438;1617646;1617872	1614875;1615051;1615338;1615518;1615781;1615943;1616097;1616517;1616678;1617331;1617535;1617755;1617945	+;+;+;+;+;+;+;+;+;+;+;+;+	2172	681	668	729	345	823	297	0	0	0	120	364	101	707	1497	808	391	364	407
evm.model.pcontig_002.563	pcontig_002;pcontig_002	2290453;2290601	2290538;2292911	+;+	2397	732	802	904	16	88	23	0	0	0	86	124	71	413	1788	970	414	335	343
evm.model.pcontig_002.562	pcontig_002;pcontig_002;pcontig_002;pcontig_002	2284600;2284851;2285069;2285362	2284754;2284947;2285286;2285401	-;-;-;-	510	0	3	2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1
evm.model.pcontig_002.561	pcontig_002;pcontig_002	2281303;2281403	2281314;2281648	+;+	258	82	85	87	15	47	23	0	0	0	8	11	11	29	92	60	70	52	56
evm.model.pcontig_002.560	pcontig_002;pcontig_002	2280647;2280855	2280735;2281170	+;+	405	40	43	38	0	7	1	0	0	0	2	6	5	10	43	27	36	15	25
evm.model.pcontig_002.567	pcontig_002	2304809	2305279	+	471	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
evm.model.pcontig_002.566	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	2298234;2298532;2298844;2299218;2300316;2300559;2300790;2300994	2298477;2298780;2299161;2300236;2300486;2300705;2300876;2301107	+;+;+;+;+;+;+;+	2349	653	570	715	242	662	278	0	0	1	148	306	143	907	2184	990	312	242	281
evm.model.pcontig_002.565	pcontig_002;pcontig_002	2297453;2297826	2297759;2298214	-;-	696	702	688	743	1362	2894	1088	0	0	0	181	466	204	973	2363	935	459	370	390
evm.model.pcontig_002.564	pcontig_002;pcontig_002;pcontig_002	2296408;2296653;2297011	2296582;2296932;2297344	-;-;-	789	641	485	615	71	192	58	0	0	0	44	93	41	290	571	271	264	258	260
evm.model.pcontig_002.69	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	274585;274800;275115;275337;275957	274713;275045;275270;275881;277223	+;+;+;+;+	2343	722	606	838	62	316	71	0	0	1	69	169	58	459	1827	643	480	485	403
evm.model.pcontig_002.68	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	271704;271964;272258;272511;273016;273248	271897;272196;272437;272946;273167;273348	-;-;-;-;-;-	1296	1551	1436	1627	394	757	301	0	0	0	271	375	297	1127	4133	1699	650	562	625
evm.model.pcontig_002.65	pcontig_002;pcontig_002;pcontig_002	263287;263392;263597	263313;263517;264202	+;+;+	759	23	11	27	8	22	15	0	0	0	0	0	1	2	4	0	14	9	15
evm.model.pcontig_002.64	pcontig_002;pcontig_002;pcontig_002	261531;261665;261824	261575;261723;261974	-;-;-	255	4	3	4	4	2	1	0	0	0	1	1	0	4	3	6	12	17	8
evm.model.pcontig_002.67	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	268384;268511;268679;268852;269085;269474;269694;269900;270189;270652;271309	268413;268591;268768;269025;269406;269628;269826;270120;270589;271237;271575	-;-;-;-;-;-;-;-;-;-;-	2460	1286	924	1133	129	271	84	0	0	0	90	204	72	588	1493	601	499	436	430
evm.model.pcontig_002.66	pcontig_002;pcontig_002;pcontig_002;pcontig_002	264699;265147;265872;267594	265076;265803;267527;267959	-;-;-;-	3057	896	685	795	173	386	185	0	0	0	410	206	385	1096	5372	3151	132	99	141
